transaction_id,goal_id,kristal_id,asset_id
598498.0,260248.0,2205.0,1224590.0
470917.0,144758.0,2205.0,1224590.0
598504.0,260254.0,2205.0,1224590.0
598501.0,260251.0,2205.0,1224590.0
598494.0,260244.0,2205.0,1224590.0
598496.0,260246.0,2205.0,1224590.0
598497.0,260247.0,2205.0,1224590.0
667134.0,2876419.0,3321.0,1275496.0
502259.0,179866.0,2205.0,1224590.0
632550.0,2301358.0,2988.0,1270394.0
632551.0,2301359.0,2988.0,1270394.0
496520.0,172174.0,2560.0,1263198.0
673951.0,3073755.0,2880.0,1269016.0
673952.0,3073756.0,2880.0,1269016.0
598466.0,259983.0,2205.0,1224590.0
598518.0,260259.0,2205.0,1224590.0
631430.0,2296733.0,2988.0,1270394.0
223375.0,22362.0,2350.0,1247440.0
632540.0,2301249.0,2988.0,1270394.0
454219.0,125472.0,2880.0,1269016.0
496493.0,172147.0,2560.0,1263198.0
598490.0,260240.0,2205.0,1224590.0
598503.0,260253.0,2205.0,1224590.0
598502.0,260252.0,2205.0,1224590.0
496512.0,172166.0,2560.0,1263198.0
545401.0,212368.0,2353.0,1229622.0
673954.0,3073758.0,2880.0,1269016.0
440473.0,110903.0,2560.0,1263198.0
598499.0,260249.0,2205.0,1224590.0
598500.0,260250.0,2205.0,1224590.0
632571.0,2301381.0,2988.0,1270394.0
632569.0,2301377.0,2988.0,1270394.0
496461.0,172115.0,2560.0,1263198.0
670424.0,2992713.0,2205.0,1224590.0
673694.0,3067454.0,2205.0,1224590.0
673953.0,3073757.0,2880.0,1269016.0
598517.0,260258.0,2205.0,1224590.0
598489.0,260239.0,2205.0,1224590.0
545402.0,212367.0,2353.0,1229622.0
470919.0,144760.0,2205.0,1224590.0
598522.0,260263.0,2205.0,1224590.0
598448.0,259969.0,2205.0,1224590.0
598487.0,260237.0,2205.0,1224590.0
520929.0,200120.0,2205.0,1224590.0
598491.0,260241.0,2205.0,1224590.0
491544.0,164078.0,2205.0,1224590.0
598486.0,259988.0,2205.0,1224590.0
598493.0,260243.0,2205.0,1224590.0
496473.0,172127.0,2560.0,1263198.0
520759.0,200116.0,2205.0,1224590.0
520115.0,199904.0,2205.0,1224590.0
598519.0,260260.0,2205.0,1224590.0
598521.0,260262.0,2205.0,1224590.0
470918.0,144759.0,2205.0,1224590.0
598520.0,260261.0,2205.0,1224590.0
491545.0,164079.0,2205.0,1224590.0
743762.0,,,508.0
747874.0,,,508.0
747934.0,,,508.0
743815.0,,,508.0
743875.0,,,508.0
748543.0,,,508.0
746908.0,,,508.0
746789.0,,,508.0
496487.0,172141.0,2560.0,1263198.0
728264.0,,,508.0
719697.0,,,508.0
719700.0,,,508.0
623817.0,,,508.0
667849.0,,,508.0
751867.0,,,508.0
742773.0,,,508.0
752768.0,,,508.0
728820.0,,,508.0
728815.0,,,508.0
745923.0,,,508.0
762854.0,,,508.0
696071.0,,,508.0
746169.0,,,508.0
728306.0,,,508.0
710941.0,,,508.0
670047.0,,,508.0
667819.0,,,508.0
728881.0,,,508.0
753824.0,,,508.0
728478.0,,,508.0
673462.0,,,508.0
754126.0,,,508.0
720595.0,,,508.0
762831.0,,,508.0
670999.0,,,508.0
670057.0,,,508.0
670970.0,,,508.0
667908.0,,,508.0
667907.0,,,508.0
670052.0,,,508.0
717264.0,,,508.0
755846.0,,,508.0
667832.0,,,508.0
670039.0,,,508.0
720261.0,,,508.0
667910.0,,,508.0
667909.0,,,508.0
575356.0,,,508.0
762279.0,,,508.0
752418.0,,,508.0
709166.0,,,508.0
709149.0,,,508.0
753828.0,,,508.0
752267.0,,,508.0
670070.0,,,508.0
670990.0,,,508.0
718832.0,,,508.0
718724.0,,,508.0
719032.0,,,508.0
718725.0,,,508.0
754531.0,,,508.0
718728.0,,,508.0
726409.0,,,508.0
746083.0,,,508.0
764089.0,,,508.0
762681.0,,,508.0
717851.0,,,508.0
762321.0,,,508.0
710221.0,,,508.0
745104.0,,,508.0
710222.0,,,508.0
728232.0,,,508.0
742787.0,,,508.0
710220.0,,,508.0
719147.0,,,508.0
717735.0,,,508.0
710181.0,,,508.0
710225.0,,,508.0
676374.0,,,508.0
665653.0,,,508.0
718499.0,,,508.0
733028.0,,,508.0
647620.0,,,508.0
644169.0,,,478.0
651681.0,,,508.0
670985.0,,,508.0
667843.0,,,508.0
745898.0,,,508.0
728312.0,,,508.0
710226.0,,,508.0
667877.0,,,508.0
720823.0,,,508.0
763609.0,,,508.0
763584.0,,,508.0
670983.0,,,508.0
670067.0,,,508.0
667894.0,,,508.0
667839.0,,,508.0
728181.0,,,508.0
693435.0,,,402.0
755385.0,,,508.0
678429.0,,,508.0
745279.0,,,508.0
727348.0,,,508.0
709854.0,,,508.0
711693.0,,,508.0
711753.0,,,508.0
718058.0,,,508.0
670984.0,,,508.0
746909.0,,,508.0
748837.0,,,508.0
700577.0,,,508.0
667887.0,,,508.0
700654.0,,,508.0
667842.0,,,508.0
667886.0,,,508.0
752637.0,,,508.0
670988.0,,,508.0
670064.0,,,508.0
667891.0,,,508.0
718030.0,,,508.0
718032.0,,,508.0
667880.0,,,508.0
742699.0,,,508.0
719308.0,,,508.0
667888.0,,,508.0
728314.0,,,508.0
752395.0,,,508.0
670973.0,,,508.0
670982.0,,,508.0
670065.0,,,508.0
667892.0,,,508.0
710558.0,,,508.0
726536.0,,,508.0
763279.0,,,508.0
670997.0,,,508.0
670054.0,,,508.0
667900.0,,,508.0
754136.0,,,508.0
745437.0,,,508.0
710215.0,,,508.0
697324.0,,,508.0
729473.0,,,508.0
711436.0,,,508.0
710576.0,,,508.0
727055.0,,,508.0
752595.0,,,508.0
718053.0,,,508.0
729045.0,,,508.0
755319.0,,,508.0
755513.0,,,508.0
667874.0,,,508.0
667873.0,,,508.0
670989.0,,,508.0
667870.0,,,508.0
755511.0,,,508.0
712194.0,,,508.0
752200.0,,,402.0
752201.0,,,508.0
762731.0,,,508.0
670975.0,,,508.0
670063.0,,,508.0
667838.0,,,508.0
764094.0,,,508.0
670066.0,,,508.0
667893.0,,,508.0
711694.0,,,508.0
753278.0,,,508.0
762900.0,,,508.0
728896.0,,,508.0
753277.0,,,508.0
711863.0,,,508.0
762925.0,,,508.0
710217.0,,,508.0
752729.0,,,508.0
763710.0,,,508.0
667897.0,,,508.0
667898.0,,,508.0
670972.0,,,508.0
670073.0,,,508.0
763568.0,,,508.0
751830.0,,,508.0
670974.0,,,508.0
670060.0,,,508.0
667836.0,,,508.0
667830.0,,,508.0
727213.0,,,508.0
718742.0,,,508.0
762563.0,,,508.0
647621.0,,,508.0
762559.0,,,508.0
667989.0,,,508.0
670174.0,,,508.0
710450.0,,,508.0
754987.0,,,508.0
753753.0,,,508.0
755847.0,,,508.0
719071.0,,,508.0
752230.0,,,508.0
711969.0,,,508.0
667881.0,,,508.0
710613.0,,,508.0
763910.0,,,508.0
670976.0,,,508.0
667840.0,,,508.0
667841.0,,,508.0
746029.0,,,508.0
711865.0,,,508.0
762972.0,,,508.0
754001.0,,,508.0
762477.0,,,508.0
762526.0,,,508.0
755002.0,,,508.0
754169.0,,,508.0
718848.0,,,508.0
694534.0,,,508.0
763932.0,,,508.0
709041.0,,,508.0
717530.0,,,508.0
752798.0,,,508.0
752270.0,,,508.0
718680.0,,,508.0
763946.0,,,508.0
762525.0,,,508.0
670969.0,,,508.0
700950.0,,,508.0
687546.0,,,508.0
755388.0,,,508.0
758453.0,,,508.0
754969.0,,,508.0
728823.0,,,508.0
727154.0,,,508.0
732929.0,,,508.0
764187.0,,,508.0
746042.0,,,508.0
762566.0,,,402.0
745258.0,,,508.0
727534.0,,,508.0
754988.0,,,508.0
752268.0,,,508.0
763944.0,,,402.0
718619.0,,,508.0
745750.0,,,508.0
751873.0,,,508.0
746329.0,,,508.0
762707.0,,,508.0
728270.0,,,508.0
754060.0,,,508.0
763930.0,,,508.0
720608.0,,,508.0
718133.0,,,508.0
755019.0,,,508.0
755539.0,,,508.0
718213.0,,,508.0
745465.0,,,508.0
720775.0,,,508.0
727461.0,,,508.0
755540.0,,,508.0
746292.0,,,508.0
755188.0,,,508.0
752951.0,,,508.0
754985.0,,,508.0
752776.0,,,402.0
752774.0,,,508.0
763601.0,,,508.0
752505.0,,,508.0
762713.0,,,508.0
746204.0,,,508.0
752396.0,,,508.0
726977.0,,,508.0
752506.0,,,508.0
754724.0,,,508.0
754717.0,,,508.0
754657.0,,,508.0
752583.0,,,508.0
746449.0,,,508.0
762572.0,,,402.0
763591.0,,,508.0
743068.0,,,508.0
763933.0,,,508.0
764109.0,,,508.0
746081.0,,,508.0
753986.0,,,508.0
753993.0,,,508.0
754347.0,,,508.0
763264.0,,,508.0
745902.0,,,508.0
762476.0,,,508.0
728155.0,,,508.0
752262.0,,,508.0
762920.0,,,508.0
763595.0,,,508.0
753234.0,,,508.0
751864.0,,,508.0
762841.0,,,508.0
752508.0,,,508.0
762473.0,,,508.0
754964.0,,,508.0
763592.0,,,508.0
763931.0,,,508.0
752432.0,,,508.0
729205.0,,,508.0
754990.0,,,508.0
752594.0,,,402.0
726970.0,,,508.0
745905.0,,,508.0
743824.0,,,508.0
726372.0,,,508.0
720136.0,,,508.0
763593.0,,,508.0
745467.0,,,508.0
752216.0,,,508.0
752950.0,,,508.0
762475.0,,,508.0
754348.0,,,508.0
751870.0,,,508.0
762474.0,,,508.0
752775.0,,,508.0
754944.0,,,508.0
754716.0,,,508.0
752577.0,,,508.0
743579.0,,,508.0
746305.0,,,508.0
753232.0,,,508.0
751840.0,,,508.0
742732.0,,,508.0
743111.0,,,508.0
762832.0,,,508.0
763731.0,,,508.0
756394.0,,,508.0
719242.0,,,508.0
752422.0,,,508.0
745095.0,,,508.0
763606.0,,,508.0
752576.0,,,508.0
763716.0,,,508.0
746202.0,,,508.0
728948.0,,,402.0
752967.0,,,508.0
745485.0,,,508.0
754715.0,,,508.0
763943.0,,,402.0
752753.0,,,508.0
752584.0,,,508.0
727598.0,,,508.0
762918.0,,,508.0
720492.0,,,508.0
727049.0,,,508.0
763594.0,,,508.0
755378.0,,,402.0
752069.0,,,508.0
762569.0,,,508.0
745928.0,,,508.0
752973.0,,,508.0
745855.0,,,508.0
752507.0,,,508.0
755512.0,,,508.0
728157.0,,,508.0
727005.0,,,508.0
755577.0,,,508.0
719672.0,,,508.0
719674.0,,,508.0
720478.0,,,508.0
762718.0,,,508.0
752375.0,,,508.0
763136.0,,,508.0
755731.0,,,508.0
752970.0,,,508.0
751879.0,,,508.0
752272.0,,,508.0
752574.0,,,508.0
743210.0,,,508.0
763272.0,,,508.0
752634.0,,,508.0
764386.0,,,508.0
764389.0,,,508.0
764753.0,,,508.0
764755.0,,,508.0
709337.0,,,508.0
711299.0,,,508.0
742990.0,,,508.0
753926.0,,,508.0
520761.0,200118.0,2205.0,1224590.0
726617.0,3082586.0,15338.0,1294693.0
556261.0,225284.0,2205.0,1224590.0
556837.0,225285.0,2205.0,1224590.0
575767.0,244392.0,2205.0,1224590.0
632526.0,2301235.0,13214.0,1289720.0
520931.0,200122.0,2205.0,1224590.0
556893.0,225286.0,2205.0,1224590.0
598463.0,259980.0,2205.0,1224590.0
491543.0,164077.0,2205.0,1224590.0
502261.0,179868.0,2205.0,1224590.0
491542.0,164076.0,2205.0,1224590.0
575766.0,244391.0,2205.0,1224590.0
598458.0,259975.0,2205.0,1224590.0
496515.0,172169.0,2560.0,1263198.0
496537.0,172191.0,2560.0,1263198.0
598495.0,260245.0,2205.0,1224590.0
598488.0,260238.0,2205.0,1224590.0
598456.0,259973.0,2205.0,1224590.0
470916.0,144757.0,2205.0,1224590.0
502257.0,179864.0,2205.0,1224590.0
598461.0,259978.0,2205.0,1224590.0
598468.0,259985.0,2205.0,1224590.0
545403.0,212369.0,2783.0,1267189.0
760002.0,,,508.0
760137.0,,,508.0
760683.0,,,508.0
749698.0,,,402.0
598459.0,259976.0,2205.0,1224590.0
598457.0,259974.0,2205.0,1224590.0
635589.0,3073939.0,2205.0,1224590.0
764590.0,3088046.0,2205.0,1224590.0
764965.0,3088159.0,2205.0,1224590.0
742957.0,,,508.0
758514.0,,,508.0
762208.0,,,508.0
758853.0,,,508.0
743834.0,,,508.0
743838.0,,,508.0
748184.0,,,508.0
743847.0,,,508.0
759064.0,,,508.0
496498.0,172152.0,2560.0,1263198.0
496481.0,172135.0,2560.0,1263198.0
496471.0,172125.0,2560.0,1263198.0
720497.0,,,508.0
742866.0,,,508.0
762270.0,,,508.0
762855.0,,,508.0
710447.0,,,508.0
763556.0,,,508.0
763094.0,,,508.0
626971.0,,,508.0
710223.0,,,508.0
627696.0,,,402.0
644975.0,,,508.0
679105.0,,,508.0
763617.0,,,508.0
667884.0,,,508.0
665752.0,,,508.0
729111.0,,,508.0
755312.0,,,508.0
746462.0,,,508.0
727326.0,,,508.0
752194.0,,,508.0
754000.0,,,508.0
752795.0,,,508.0
667837.0,,,508.0
667828.0,,,508.0
710207.0,,,402.0
667831.0,,,508.0
697451.0,,,508.0
667835.0,,,508.0
667885.0,,,508.0
667872.0,,,508.0
763335.0,,,508.0
675463.0,,,508.0
675465.0,,,508.0
728792.0,,,508.0
763570.0,,,508.0
727331.0,,,508.0
762564.0,,,508.0
719353.0,,,508.0
676594.0,,,508.0
670981.0,,,508.0
728466.0,,,508.0
709342.0,,,508.0
673461.0,,,508.0
726638.0,,,508.0
753782.0,,,508.0
751871.0,,,402.0
753235.0,,,508.0
752777.0,,,508.0
753233.0,,,508.0
670425.0,2992714.0,2205.0,1224590.0
598460.0,259977.0,2205.0,1224590.0
598462.0,259979.0,2205.0,1224590.0
598464.0,259981.0,2205.0,1224590.0
598465.0,259982.0,2205.0,1224590.0
598467.0,259984.0,2205.0,1224590.0
598469.0,259986.0,2205.0,1224590.0
744736.0,,,508.0
742926.0,,,508.0
760864.0,,,508.0
744707.0,,,508.0
760225.0,,,402.0
667003.0,2870377.0,2880.0,1269016.0
743722.0,,,508.0
496508.0,172162.0,2560.0,1263198.0
709923.0,,,508.0
578894.0,,,508.0
742941.0,,,508.0
668041.0,,,508.0
742973.0,,,508.0
670991.0,,,508.0
667878.0,,,508.0
764110.0,,,402.0
667844.0,,,508.0
667890.0,,,508.0
667889.0,,,508.0
673460.0,,,508.0
745925.0,,,508.0
711718.0,,,402.0
726866.0,,,402.0
746330.0,,,508.0
598455.0,259972.0,2205.0,1224590.0
598492.0,260242.0,2205.0,1224590.0
598453.0,259970.0,2205.0,1224590.0
719066.0,3081519.0,2205.0,1224590.0
496488.0,172142.0,2560.0,1263198.0
667899.0,,,508.0
670996.0,,,508.0
670048.0,,,508.0
667820.0,,,508.0
667911.0,,,508.0
670993.0,,,508.0
670053.0,,,508.0
633181.0,2303783.0,3321.0,1275496.0
673917.0,,,508.0
670986.0,,,508.0
667847.0,,,508.0
670068.0,,,508.0
666739.0,,,508.0
720088.0,,,402.0
754010.0,,,508.0
712044.0,3080732.0,2880.0,1269016.0
667002.0,2870376.0,2880.0,1269016.0
687784.0,3078780.0,2880.0,1269016.0
712068.0,3080737.0,2880.0,1269016.0
712071.0,3080739.0,2880.0,1269016.0
674667.0,,,508.0
646258.0,,,508.0
667829.0,,,508.0
667848.0,,,508.0
667871.0,,,508.0
700407.0,,,508.0
667827.0,,,508.0
667826.0,,,508.0
646609.0,2506146.0,3321.0,1275496.0
667825.0,,,508.0
712064.0,3080735.0,2880.0,1269016.0
633353.0,2304559.0,3200.0,1274546.0
712074.0,3080741.0,2880.0,1269016.0
687785.0,3078781.0,2880.0,1269016.0
687786.0,3078782.0,2880.0,1269016.0
598454.0,259971.0,2205.0,1224590.0
744469.0,,,508.0
496469.0,172123.0,2560.0,1263198.0
712043.0,3080731.0,2880.0,1269016.0
720407.0,3082075.0,2880.0,1269016.0
628330.0,,,508.0
671534.0,,,402.0
635159.0,,,508.0
646662.0,,,508.0
667437.0,2897539.0,3321.0,1275496.0
712045.0,3080733.0,2880.0,1269016.0
575768.0,244393.0,2205.0,1224590.0
666795.0,2861354.0,3321.0,1275496.0
763745.0,3087662.0,3321.0,1275496.0
562822.0,,,508.0
719050.0,,,508.0
671653.0,3042177.0,3321.0,1275496.0
673819.0,3070598.0,3321.0,1275496.0
575769.0,244394.0,2205.0,1224590.0
665810.0,2798768.0,3321.0,1275496.0
687787.0,3078783.0,2880.0,1269016.0
647172.0,2525196.0,3321.0,1275496.0
651207.0,2722664.0,3321.0,1275496.0
650055.0,2673629.0,3321.0,1275496.0
648315.0,2577405.0,3321.0,1275496.0
652057.0,2760520.0,3321.0,1275496.0
475139.0,149286.0,2350.0,1247440.0
667821.0,,,508.0
670058.0,,,508.0
667904.0,,,508.0
746421.0,,,508.0
628376.0,,,508.0
646256.0,,,508.0
648982.0,,,508.0
687494.0,3078735.0,3321.0,1275496.0
649630.0,2639426.0,3321.0,1275496.0
555833.0,224184.0,3240.0,1274890.0
670049.0,,,508.0
628958.0,,,402.0
649804.0,,,508.0
647034.0,2514303.0,3321.0,1275496.0
670951.0,,,508.0
719329.0,3081635.0,3321.0,1275496.0
674481.0,3077036.0,2880.0,1269016.0
631938.0,2298686.0,2350.0,1247440.0
649313.0,,,508.0
668667.0,2961625.0,3321.0,1275496.0
712096.0,,,440.0
712098.0,,,440.0
712100.0,,,440.0
712104.0,,,440.0
712102.0,,,440.0
763077.0,3087447.0,3321.0,1275496.0
720406.0,3082074.0,2880.0,1269016.0
673955.0,3073759.0,2880.0,1269016.0
673851.0,3070610.0,3321.0,1275496.0
673693.0,3067453.0,2205.0,1224590.0
670423.0,2992712.0,2205.0,1224590.0
746317.0,,,508.0
746188.0,,,508.0
685942.0,,,508.0
711669.0,,,508.0
754056.0,3085837.0,3124.0,1273552.0
719192.0,3081614.0,15338.0,1294693.0
649345.0,2623269.0,2350.0,1247440.0
666272.0,,,508.0
676771.0,,,508.0
711253.0,,,508.0
700239.0,,,508.0
685966.0,,,508.0
685912.0,,,508.0
679730.0,3077699.0,15338.0,1294693.0
674088.0,,,508.0
762880.0,,,508.0
619584.0,,,508.0
710365.0,3080144.0,3321.0,1275496.0
670393.0,2992706.0,3321.0,1275496.0
668729.0,2961634.0,3321.0,1275496.0
668035.0,2921828.0,3321.0,1275496.0
686122.0,,,508.0
764405.0,,,508.0
764800.0,,,508.0
608976.0,266615.0,2988.0,1270394.0
608977.0,266616.0,2988.0,1270394.0
608978.0,266617.0,2988.0,1270394.0
608982.0,266621.0,2988.0,1270394.0
608979.0,266618.0,2988.0,1270394.0
608166.0,265744.0,2988.0,1270394.0
673956.0,3073760.0,2880.0,1269016.0
678568.0,3077660.0,3321.0,1275496.0
634548.0,2307850.0,3321.0,1275496.0
634569.0,2307871.0,2350.0,1247440.0
752985.0,3085587.0,3321.0,1275496.0
633437.0,2304702.0,3321.0,1275496.0
679793.0,,,508.0
686066.0,3078563.0,3321.0,1275496.0
651365.0,2731337.0,3321.0,1275496.0
450285.0,120376.0,2350.0,1247440.0
749491.0,,,508.0
635632.0,2310797.0,3321.0,1275496.0
673950.0,3073754.0,2880.0,1269016.0
674815.0,3077177.0,3321.0,1275496.0
763079.0,3087448.0,3321.0,1275496.0
577388.0,,,508.0
684613.0,,,402.0
631193.0,2296028.0,5714.0,1281971.0
632737.0,2302129.0,5714.0,1281971.0
645568.0,2460235.0,5714.0,1281971.0
649368.0,2625187.0,5714.0,1281971.0
648377.0,2580177.0,5714.0,1281971.0
649271.0,2622344.0,3774.0,1278743.0
579541.0,248198.0,3774.0,1278743.0
632739.0,2302131.0,3774.0,1278743.0
634566.0,2307868.0,3774.0,1278743.0
634567.0,2307869.0,3774.0,1278743.0
645562.0,2460229.0,3774.0,1278743.0
649393.0,2625212.0,3774.0,1278743.0
649270.0,2622343.0,4196.0,1279573.0
631942.0,2298690.0,4196.0,1279573.0
649379.0,2625198.0,4196.0,1279573.0
635838.0,2312260.0,4196.0,1279573.0
645563.0,2460230.0,4196.0,1279573.0
649374.0,2625193.0,4196.0,1279573.0
649373.0,2625192.0,4196.0,1279573.0
649378.0,2625197.0,4196.0,1279573.0
579540.0,248197.0,4196.0,1279573.0
632735.0,2302127.0,5191.0,1281250.0
674786.0,3077152.0,3321.0,1275496.0
649367.0,2625186.0,5008.0,1280982.0
649364.0,2625183.0,5008.0,1280982.0
645569.0,2460236.0,5008.0,1280982.0
645567.0,2460234.0,3658.0,1278111.0
649381.0,2625200.0,3658.0,1278111.0
649380.0,2625199.0,3658.0,1278111.0
649416.0,2625235.0,2350.0,1247440.0
685922.0,,,508.0
686001.0,,,508.0
685945.0,,,508.0
645565.0,2460232.0,3611.0,1277488.0
645564.0,2460231.0,3611.0,1277488.0
649383.0,2625202.0,3611.0,1277488.0
634568.0,2307870.0,3611.0,1277488.0
579542.0,248199.0,3469.0,1276564.0
637575.0,2318573.0,3469.0,1276564.0
645560.0,2460227.0,3469.0,1276564.0
627949.0,2283221.0,3469.0,1276564.0
635836.0,2312258.0,3469.0,1276564.0
649397.0,2625216.0,3469.0,1276564.0
649405.0,2625224.0,3469.0,1276564.0
645559.0,2460226.0,3469.0,1276564.0
649400.0,2625219.0,3469.0,1276564.0
648379.0,2580179.0,3469.0,1276564.0
649398.0,2625217.0,3469.0,1276564.0
645609.0,3073905.0,3469.0,1276564.0
764500.0,3088004.0,3469.0,1276564.0
764876.0,3088142.0,3469.0,1276564.0
648391.0,2580191.0,4725.0,1280657.0
649391.0,2625210.0,4725.0,1280657.0
458748.0,128944.0,2350.0,1247440.0
649425.0,2625244.0,2350.0,1247440.0
633606.0,2304994.0,2350.0,1247440.0
649375.0,2625194.0,2350.0,1247440.0
555905.0,224256.0,6506.0,1282697.0
649388.0,2625207.0,4725.0,1280657.0
492620.0,165890.0,2350.0,1247440.0
648030.0,2560813.0,2350.0,1247440.0
555887.0,224238.0,3505.0,1277083.0
555892.0,224244.0,3505.0,1277083.0
555870.0,224221.0,3420.0,1276239.0
555879.0,224230.0,3420.0,1276239.0
555869.0,224220.0,3420.0,1276239.0
635508.0,3073929.0,3420.0,1276239.0
764509.0,3088036.0,3420.0,1276239.0
764883.0,3088203.0,3420.0,1276239.0
555827.0,224178.0,3210.0,1274686.0
555820.0,224171.0,3210.0,1274686.0
555823.0,224174.0,3210.0,1274686.0
555816.0,224167.0,3210.0,1274686.0
555812.0,224163.0,3210.0,1274686.0
555815.0,224166.0,3210.0,1274686.0
648006.0,2560789.0,2350.0,1247440.0
649250.0,2622325.0,2350.0,1247440.0
628982.0,2286260.0,4725.0,1280657.0
648378.0,2580178.0,2350.0,1247440.0
649253.0,2622328.0,2350.0,1247440.0
649396.0,2625215.0,2350.0,1247440.0
649412.0,2625231.0,2350.0,1247440.0
648388.0,2580188.0,2350.0,1247440.0
649392.0,2625211.0,2350.0,1247440.0
649387.0,2625206.0,2350.0,1247440.0
555843.0,224194.0,3240.0,1274890.0
555841.0,224192.0,3240.0,1274890.0
555837.0,224188.0,3240.0,1274890.0
649377.0,2625196.0,2350.0,1247440.0
413091.0,94171.0,2350.0,1247440.0
413090.0,94170.0,2350.0,1247440.0
648375.0,2580175.0,2350.0,1247440.0
649928.0,2659376.0,2350.0,1247440.0
555859.0,224211.0,3352.0,1275823.0
555851.0,224203.0,3352.0,1275823.0
555855.0,224206.0,3352.0,1275823.0
745435.0,,,508.0
667665.0,,,508.0
685993.0,,,508.0
685990.0,,,508.0
683375.0,3078122.0,3321.0,1275496.0
680122.0,3077774.0,3321.0,1275496.0
648376.0,2580176.0,2350.0,1247440.0
649362.0,2625181.0,2350.0,1247440.0
555901.0,224252.0,3505.0,1277083.0
648385.0,2580185.0,2350.0,1247440.0
649358.0,2624689.0,2350.0,1247440.0
651910.0,2754666.0,3321.0,1275496.0
666574.0,2846383.0,2880.0,1269016.0
647304.0,2533353.0,2205.0,1224590.0
649366.0,2625185.0,2350.0,1247440.0
629710.0,2289799.0,2350.0,1247440.0
648386.0,2580186.0,2350.0,1247440.0
463165.0,137270.0,2111.0,1211600.0
648048.0,2561230.0,10798.0,1287326.0
649343.0,2623267.0,2350.0,1247440.0
649262.0,2622335.0,2350.0,1247440.0
649408.0,2625227.0,2350.0,1247440.0
649414.0,2625233.0,2350.0,1247440.0
645546.0,2460213.0,2350.0,1247440.0
557564.0,226047.0,3301.0,1275250.0
557560.0,226044.0,3301.0,1275250.0
557576.0,226059.0,3301.0,1275250.0
557578.0,226061.0,3301.0,1275250.0
742436.0,3083846.0,3321.0,1275496.0
629499.0,2289075.0,2111.0,1211600.0
637564.0,2318566.0,2350.0,1247440.0
645556.0,2460223.0,2350.0,1247440.0
632742.0,2302234.0,3321.0,1275496.0
412581.0,93696.0,2111.0,1211600.0
404613.0,89143.0,2111.0,1211600.0
649418.0,2625237.0,2350.0,1247440.0
632705.0,,,508.0
632379.0,,,508.0
649129.0,,,508.0
685925.0,,,508.0
673630.0,3064291.0,3321.0,1275496.0
712291.0,,,508.0
720826.0,,,402.0
629498.0,2289074.0,2111.0,1211600.0
426577.0,105192.0,2111.0,1211600.0
555829.0,224180.0,3240.0,1274890.0
182205.0,9756.0,2350.0,1247440.0
649257.0,2622332.0,2350.0,1247440.0
673505.0,3054895.0,2205.0,1224590.0
431828.0,107310.0,2111.0,1211600.0
631190.0,2296025.0,2350.0,1247440.0
688150.0,3078855.0,3321.0,1275496.0
649419.0,2625238.0,2350.0,1247440.0
728204.0,3083215.0,3321.0,1275496.0
634558.0,2307860.0,2350.0,1247440.0
644353.0,2407569.0,3321.0,1275496.0
666452.0,,,508.0
647137.0,2522464.0,3321.0,1275496.0
